analysis_label,characteristic,characteristic_value,exposure_threshold,exposure_threshold_description,turbine_count,farm_count,oem_count,observed_steady_turbine_years,high_confidence_event_count,high_confidence_duplicate_adjusted_event_count,high_medium_event_count,high_medium_duplicate_adjusted_event_count,primary_raw_intervention_intensity_per_turbine_year,primary_duplicate_adjusted_intervention_intensity_per_turbine_year,sensitivity_raw_intervention_intensity_per_turbine_year,sensitivity_duplicate_adjusted_intervention_intensity_per_turbine_year,zero_event_turbine_count,zero_event_turbine_share,dominant_farm,dominant_farm_turbine_share,dominant_oem,dominant_oem_turbine_share,short_age_turbine_share,interpretation_flag
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2017,min_5yr,>=5 steady observed years,515,9,3,3700.916666666666,153,153.0,404,404.0,0.04134110918466147,0.04134110918466147,0.10916214451374662,0.10916214451374662,421,0.8174757281553398,Gemini,0.2912621359223301,Siemens,0.7009708737864078,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2014,min_5yr,>=5 steady observed years,317,5,2,3132.4166666666665,119,119.0,352,352.0,0.0379898374524462,0.0379898374524462,0.11237330069967279,0.11237330069967279,258,0.8138801261829653,West of Duddon Sands,0.34069400630914826,Siemens,0.7728706624605678,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2013,min_5yr,>=5 steady observed years,717,7,3,7888.749999999999,245,245.0,629,629.0,0.031056884804309938,0.031056884804309938,0.07973379813024878,0.07973379813024878,596,0.8312412831241283,London Array,0.24407252440725244,Siemens,0.8214783821478382,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2001,min_5yr,>=5 steady observed years,20,1,1,300.0,7,7.0,17,17.0,0.023333333333333334,0.023333333333333334,0.056666666666666664,0.056666666666666664,13,0.65,Middelgrunden,1.0,Bonus,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2004,min_5yr,>=5 steady observed years,60,2,1,900.0,20,20.0,23,23.0,0.022222222222222223,0.022222222222222223,0.025555555555555557,0.025555555555555557,46,0.7666666666666667,North Hoyle,0.5,Vestas,1.0,0.0,single_oem_farm_confounded
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2009,min_5yr,>=5 steady observed years,176,6,4,2626.666666666667,57,52.333333333333336,107,92.83333333333334,0.021700507614213195,0.019923857868020305,0.040736040609137054,0.035342639593908626,136,0.7727272727272727,Beatrice Offshore Wind Farm,0.4772727272727273,Siemens Gamesa,0.4772727272727273,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2005,min_5yr,>=5 steady observed years,30,1,1,450.0,5,5.0,10,10.0,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.022222222222222223,25,0.8333333333333334,Kentish Flats,1.0,Vestas,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2008,min_5yr,>=5 steady observed years,60,1,1,900.0,6,6.0,11,11.0,0.006666666666666667,0.006666666666666667,0.012222222222222223,0.012222222222222223,54,0.9,OWF Prinses Amalia,1.0,Vestas,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2006,min_5yr,>=5 steady observed years,30,1,1,450.0,2,2.0,6,6.0,0.0044444444444444444,0.0044444444444444444,0.013333333333333334,0.013333333333333334,28,0.9333333333333333,Barrow,1.0,Vestas,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,commissioning_year,2012,min_5yr,>=5 steady observed years,81,2,2,988.7499999999999,3,3.0,4,4.0,0.0030341340075853355,0.0030341340075853355,0.004045512010113781,0.004045512010113781,78,0.9629629629629629,Walney 2,0.6296296296296297,Siemens,0.6296296296296297,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,country,Sweden,all_turbines,all,48,1,1,720.0,269,269.0,310,310.0,0.3736111111111111,0.3736111111111111,0.4305555555555556,0.4305555555555556,5,0.10416666666666667,Lillgrund,1.0,Siemens,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,country,Denmark,all_turbines,all,672,17,5,7457.083333333334,1447,1446.5,3479,3477.0,0.19404369447393416,0.19397664413030116,0.4665362909984913,0.46626808962395927,195,0.29017857142857145,Anholt,0.16517857142857142,Siemens,0.44642857142857145,0.06101190476190476,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Germany,all_turbines,all,1637,30,7,11873.5,1553,1538.3333333333333,5087,5015.5,0.1307954689013349,0.12956022515124718,0.42843306522929214,0.4224112519476144,938,0.5729993891264509,Gode Wind 1 and 2,0.05925473427000611,Siemens,0.5039706780696396,0.08430054978619425,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Netherlands,all_turbines,all,671,9,3,3594.25,24,24.0,49,49.0,0.006677331849481811,0.006677331849481811,0.013632885859358698,0.013632885859358698,649,0.9672131147540983,Gemini,0.22354694485842028,Siemens Gamesa,0.45156482861400893,0.3114754098360656,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,United Kingdom,all_turbines,all,2881,46,5,23414.833333333332,149,144.83333333333334,273,261.83333333333337,0.006363487532831752,0.006185537657752565,0.011659275815188379,0.011182370149976157,2757,0.9569593891010066,London Array,0.06074279763970843,Siemens,0.44533148212426243,0.07913918778202013,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Belgium,all_turbines,all,399,11,4,3221.333333333334,10,9.5,21,17.0,0.0031043046357615888,0.0029490894039735094,0.006519039735099336,0.005277317880794701,394,0.9874686716791979,Northwind,0.18045112781954886,Vestas,0.6115288220551378,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,country,France,all_turbines,all,213,3,2,173.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,213,1.0,Saint-Nazaire,0.3755868544600939,Siemens Gamesa,0.6244131455399061,0.6244131455399061,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,country,Norway,all_turbines,all,2,2,1,0.0,0,0.0,0,0.0,,,,,2,1.0,TetraSpar Demonstrator - Metcentre,0.5,Siemens,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,country,Sweden,min_1yr,>=1 steady observed year,48,1,1,720.0,269,269.0,310,310.0,0.3736111111111111,0.3736111111111111,0.4305555555555556,0.4305555555555556,5,0.10416666666666667,Lillgrund,1.0,Siemens,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,country,Denmark,min_1yr,>=1 steady observed year,631,15,5,7440.0,1405,1404.5,3386,3384.0,0.18884408602150538,0.1887768817204301,0.4551075268817204,0.45483870967741935,177,0.2805071315372425,Anholt,0.17591125198098256,Siemens,0.4754358161648177,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Germany,min_1yr,>=1 steady observed year,1537,27,7,11855.5,1528,1513.3333333333333,5001,4929.5,0.12888532748513348,0.127648208285887,0.4218295305976129,0.4157985745012863,852,0.5543266102797658,Gode Wind 1 and 2,0.0631099544567339,Siemens,0.5367599219258296,0.0247234873129473,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Netherlands,min_1yr,>=1 steady observed year,460,6,3,3548.25,23,23.0,48,48.0,0.006482068625378708,0.006482068625378708,0.013527795392094694,0.013527795392094694,439,0.9543478260869566,Gemini,0.32608695652173914,Vestas,0.46956521739130436,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,United Kingdom,min_1yr,>=1 steady observed year,2650,41,4,23319.833333333332,148,143.83333333333334,271,259.83333333333337,0.006346529063243734,0.006167854258535296,0.011621009298236838,0.011142160821618225,2527,0.9535849056603773,London Array,0.0660377358490566,Siemens,0.48339622641509433,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Belgium,min_1yr,>=1 steady observed year,398,10,3,3221.3333333333335,10,9.5,21,17.0,0.003104304635761589,0.00294908940397351,0.006519039735099337,0.005277317880794702,393,0.9874371859296482,Northwind,0.18090452261306533,Vestas,0.6130653266331658,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,country,France,min_1yr,>=1 steady observed year,80,1,1,140.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,80,1.0,Saint-Nazaire,1.0,GE Energy,1.0,0.0,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,country,Sweden,min_3yr,>=3 steady observed years,48,1,1,720.0,269,269.0,310,310.0,0.3736111111111111,0.3736111111111111,0.4305555555555556,0.4305555555555556,5,0.10416666666666667,Lillgrund,1.0,Siemens,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,country,Denmark,min_3yr,>=3 steady observed years,559,14,5,7230.0,1206,1205.5,3028,3026.0,0.16680497925311202,0.16673582295988934,0.41881051175656986,0.4185338865836791,167,0.29874776386404295,Anholt,0.19856887298747763,Siemens,0.5366726296958855,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Germany,min_3yr,>=3 steady observed years,1499,26,7,11801.666666666668,1508,1494.8333333333333,4889,4827.833333333333,0.12777856234995055,0.12666290072023723,0.41426352210139805,0.40908063832791974,827,0.5517011340893929,Gode Wind 1 and 2,0.06470980653769179,Siemens,0.5503669112741828,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Netherlands,min_3yr,>=3 steady observed years,460,6,3,3548.25,23,23.0,48,48.0,0.006482068625378708,0.006482068625378708,0.013527795392094694,0.013527795392094694,439,0.9543478260869566,Gemini,0.32608695652173914,Vestas,0.46956521739130436,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,United Kingdom,min_3yr,>=3 steady observed years,2290,37,4,22532.333333333332,145,140.83333333333334,263,251.83333333333334,0.006435196828261609,0.006250277379173633,0.011672115626433126,0.011176531502877347,2170,0.9475982532751092,London Array,0.07641921397379912,Siemens,0.5593886462882096,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Belgium,min_3yr,>=3 steady observed years,398,10,3,3221.3333333333335,10,9.5,21,17.0,0.003104304635761589,0.00294908940397351,0.006519039735099337,0.005277317880794702,393,0.9874371859296482,Northwind,0.18090452261306533,Vestas,0.6130653266331658,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,country,Sweden,min_5yr,>=5 steady observed years,48,1,1,720.0,269,269.0,310,310.0,0.3736111111111111,0.3736111111111111,0.4305555555555556,0.4305555555555556,5,0.10416666666666667,Lillgrund,1.0,Siemens,1.0,0.0,single_farm_dominated
RQ9 turbine characteristics maintenance intervention intensity v1,country,Denmark,min_5yr,>=5 steady observed years,559,14,5,7230.0,1206,1205.5,3028,3026.0,0.16680497925311202,0.16673582295988934,0.41881051175656986,0.4185338865836791,167,0.29874776386404295,Anholt,0.19856887298747763,Siemens,0.5366726296958855,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Germany,min_5yr,>=5 steady observed years,1349,22,6,11108.0,1412,1400.3333333333333,4693,4639.333333333333,0.12711559236586245,0.12606529828351937,0.42248829672308247,0.41765694394430436,722,0.5352112676056338,Gode Wind 1 and 2,0.07190511489992588,Siemens,0.6115641215715345,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Netherlands,min_5yr,>=5 steady observed years,289,4,2,2919.833333333333,20,20.0,45,45.0,0.006849706033449398,0.006849706033449398,0.015411838575261147,0.015411838575261147,270,0.9342560553633218,Gemini,0.5190311418685121,Siemens,0.5190311418685121,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,United Kingdom,min_5yr,>=5 steady observed years,2014,35,4,21303.833333333336,143,138.83333333333334,255,244.33333333333334,0.0067124070003051085,0.006516824045750764,0.011969676818725893,0.01146898445506677,1896,0.9414101290963257,London Array,0.08689175769612711,Siemens,0.6360476663356505,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,country,Belgium,min_5yr,>=5 steady observed years,317,7,3,2910.916666666667,10,9.5,21,17.0,0.0034353439638143764,0.0032635767656236576,0.00721422232401019,0.00584008473848444,312,0.9842271293375394,Northwind,0.22712933753943218,Vestas,0.6971608832807571,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Vesterhav Syd,all_turbines,all,20,1,1,8.333333333333334,32,32.0,57,57.0,3.84,3.84,6.84,6.84,4,0.2,Vesterhav Syd,1.0,Siemens Gamesa,1.0,1.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Arcadis Ost 1,all_turbines,all,27,1,1,18.000000000000004,25,25.0,86,86.0,1.3888888888888886,1.3888888888888886,4.777777777777777,4.777777777777777,13,0.48148148148148145,Arcadis Ost 1,1.0,Vestas,1.0,1.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Vesterhav Nord,all_turbines,all,21,1,1,8.75,10,10.0,36,36.0,1.1428571428571428,1.1428571428571428,4.114285714285714,4.114285714285714,14,0.6666666666666666,Vesterhav Nord,1.0,Siemens Gamesa,1.0,1.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Kriegers Flak,all_turbines,all,72,1,1,210.00000000000003,199,199.0,358,358.0,0.9476190476190475,0.9476190476190475,1.7047619047619045,1.7047619047619045,10,0.1388888888888889,Kriegers Flak,1.0,Siemens Gamesa,1.0,0.0,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Samsa,all_turbines,all,10,1,2,150.0,97,97.0,102,102.0,0.6466666666666666,0.6466666666666666,0.68,0.68,0,0.0,Samsa,1.0,Bonus,0.9,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Trianel Windpark Borkum 2,all_turbines,all,32,1,1,130.66666666666666,65,64.5,93,91.0,0.49744897959183676,0.4936224489795919,0.7117346938775511,0.6964285714285715,13,0.40625,Trianel Windpark Borkum 2,1.0,Senvion,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Nordergründe,all_turbines,all,18,1,1,120.00000000000001,48,48.0,59,59.0,0.39999999999999997,0.39999999999999997,0.4916666666666666,0.4916666666666666,6,0.3333333333333333,Nordergründe,1.0,Senvion,1.0,0.0,insufficient_exposure
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Wikinger,all_turbines,all,70,1,1,408.33333333333326,161,161.0,719,719.0,0.39428571428571435,0.39428571428571435,1.7608163265306125,1.7608163265306125,24,0.34285714285714286,Wikinger,1.0,Adwen,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Lillgrund,all_turbines,all,48,1,1,720.0,269,269.0,310,310.0,0.3736111111111111,0.3736111111111111,0.4305555555555556,0.4305555555555556,5,0.10416666666666667,Lillgrund,1.0,Siemens,1.0,0.0,insufficient_event_signal
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Kaskasi,all_turbines,all,38,1,1,53.83333333333332,20,18.5,112,101.66666666666666,0.37151702786377716,0.3436532507739939,2.080495356037152,1.8885448916408671,25,0.6578947368421053,Kaskasi,1.0,Siemens Gamesa,1.0,1.0,short_operational_age
RQ9 turbine characteristics maintenance intervention intensity v1,farm,Arkona-Becken Südost,all_turbines,all,60,1,1,334.99999999999994,84,84.0,336,334.0,0.25074626865671645,0.25074626865671645,1.0029850746268658,0.9970149253731345,26,0.43333333333333335,Arkona-Becken Südost,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,EnBW Windpark Baltic 2,all_turbines,all,80,1,1,700.0,165,165.0,613,613.0,0.2357142857142857,0.2357142857142857,0.8757142857142857,0.8757142857142857,26,0.325,EnBW Windpark Baltic 2,1.0,Siemens,1.0,0.0,robust_enough_for_exploratory_comparison
RQ9 turbine characteristics maintenance intervention intensity v1,farm,EnBW Windpark Baltic 1,all_turbines,all,21,1,1,276.5,64,64.0,206,206.0,0.2314647377938517,0.2314647377938517,0.7450271247739603,0.7450271247739603,2,0.09523809523809523,EnBW Windpark Baltic 1,1.0,Siemens,1.0,0.0,insufficient_event_signal
